dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,smean,dmean,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_srv_dst,label
58.941711,86,0,6708,0,1.442103,254,0,899.87207,0.0,0,0,695.143563,0.0,795.381562,0.0,78,0,2,2,2,2,1
1.00749,14,18,1684,10168,30.769535,31,29,12418.98145,76260.80469,3,5,77.473233,59.232118,8765.848133,7675.646814,120,565,1,1,4,3,0
1e-05,2,0,1736,0,100000.0025,254,0,694400000.0,0.0,0,0,0.01,0.0,0.0,0.0,868,0,1,1,1,1,0
0.503834,10,8,490,354,33.741271,254,252,7002.306152,4922.255859,2,1,54.314667,60.535855,3548.977137,122.657383,49,44,8,2,2,7,0
0.013378,16,18,1540,1644,2466.736454,31,29,863507.25,928688.875,4,4,0.869933,0.759412,60.454976,1.401385,96,91,10,7,10,10,0
7e-06,2,0,1646,0,142857.1409,254,0,940571392.0,0.0,0,0,0.007,0.0,0.0,0.0,823,0,3,2,2,3,1
9.52105,816,132,1072534,5908,99.463815,62,252,900085.5625,4927.1875,406,2,11.86558,74.051867,1394.817764,82.93882,1314,45,1,1,1,1,1
0.055891,70,70,4118,59460,2486.983605,31,29,581131.125,8389329.0,7,28,0.805333,0.802333,0.0,1.327983,59,849,2,2,3,10,0
0.00703,32,24,3728,5474,7823.61311,31,29,4110384.0,5969843.5,7,7,0.226774,0.276261,14.419373,0.398279,117,228,4,3,4,3,0
0.278699,52,54,2934,3742,376.75053,31,29,82612.42188,105432.7422,11,15,5.56772,5.248755,787.813512,32.486021,56,69,1,4,6,1,0
0.566697,10,8,546,354,29.998394,254,252,6945.510742,4376.236328,2,1,60.162556,75.86757,3955.607042,114.908687,55,44,7,2,2,6,1
0.004605,22,14,1470,1728,7600.434464,31,29,2439088.0,2788273.75,5,4,0.219286,0.298923,12.997846,0.390278,67,123,9,3,2,3,0
1.262248,30,16,26030,850,35.650679,254,252,159480.5469,5051.305176,12,4,43.525793,78.22193,3750.548241,119.46118,868,53,4,3,2,5,0
0.869206,10,6,1424,268,17.257129,254,252,11799.27441,2061.651611,2,1,88.798778,152.585406,4862.227877,215.155766,142,45,2,1,1,1,1
1.159444,10,8,564,354,14.6622,254,252,3505.128418,2138.956299,2,1,128.813778,156.778859,7701.801762,271.064469,56,44,3,2,2,3,1
1.052703,52,54,2934,3742,99.74323,31,29,21871.31641,27912.90625,11,15,20.629528,19.852094,1695.400372,56.682305,56,69,1,6,7,1,0
0.380866,28,30,4480,3080,149.658939,31,29,90740.57813,62552.18359,7,7,14.093815,13.115275,750.432746,18.615479,160,103,9,3,5,13,0
1.715046,14,12,700,682,14.576868,254,252,3031.988525,2920.03833,4,4,129.266538,144.925266,6701.710508,168.701109,50,57,2,2,2,2,0
0.675246,10,18,830,16644,39.985428,62,252,8850.108398,186243.2344,2,7,75.027333,35.741824,4372.707921,3799.507398,83,925,1,2,1,4,1
0.064989,78,80,4550,72810,2415.793421,31,29,552955.125,8850729.0,7,33,0.862493,0.814924,56.009097,54.342927,58,910,8,3,3,4,0
0.210133,10,6,872,268,71.383362,254,252,29885.83398,8527.932617,2,1,21.660667,38.978,1153.418757,64.280578,87,45,1,1,1,1,1
0.131453,6,8,320,1882,98.894668,31,29,16249.1543,100233.5469,1,2,26.229,18.707285,1845.327794,45.506402,53,235,2,4,3,6,0
0.004151,12,12,1064,2260,5540.8333,31,29,1880992.5,3993254.5,4,4,0.346091,0.319909,17.16922,0.394839,89,188,13,1,4,2,0
1.697959,18,18,1030,2700,20.612984,62,252,4584.327637,12014.42481,6,7,99.879941,96.279648,5135.800777,133.8515,57,150,6,1,2,1,1
2.237894,26,72,1348,72916,43.344322,62,252,4636.501953,257041.6563,6,33,89.46364,30.82507,4950.621303,2813.353408,52,1013,10,2,4,2,1
0.729102,10,8,802,354,23.316353,254,252,7922.07373,3401.444336,2,1,81.011333,89.760859,4540.721881,170.77425,80,44,1,2,1,1,1
1e-06,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,57,0,26,26,27,26,1
0.682812,10,8,826,1968,24.897044,62,252,8716.894531,20175.39258,2,2,75.868,84.637289,4347.844076,143.566984,83,246,1,1,1,1,1
0.001051,2,2,146,178,2854.424439,31,29,555661.3125,677450.0625,0,0,0.009,0.007,0.0,0.0,73,89,3,3,1,1,0
9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,84,0,3,1,1,5,1
0.005801,22,24,1920,4312,7757.283004,31,29,2527840.0,5699707.0,6,6,0.258905,0.224087,16.060428,13.052799,87,180,5,1,1,12,0
1.059406,22,10,17792,810,29.261679,254,252,128253.0,5504.971191,8,2,48.938617,110.936336,3535.841425,181.825328,809,81,6,2,3,6,1
0.001057,2,2,146,178,2838.221339,31,29,552507.0625,673604.5,0,0,0.001,0.002,0.0,0.0,73,89,2,3,3,3,0
0.001634,4,4,520,304,4283.965766,31,29,1909424.75,1116279.125,0,0,0.422333,0.193,0.591613,0.267996,130,76,10,5,5,8,0
1.982791,56,24,48209,1814,39.842829,62,252,191039.8125,7016.372559,24,8,36.04931,83.752562,2650.28261,112.71282,861,76,1,1,3,1,1
0.55024,8,10,364,3754,30.89561,62,252,4637.976562,49127.65625,1,3,78.605717,52.778,5027.576157,3815.882209,46,375,1,2,2,1,1
3.413172,126,36,138804,2572,47.170198,62,252,322756.6563,5861.995605,58,8,27.30008,96.475969,2991.338072,129.901172,1102,71,1,2,1,1,1
7e-06,2,0,230,0,142857.1409,254,0,131428568.0,0.0,0,0,0.007,0.0,0.0,0.0,115,0,5,1,1,4,1
1.375937,12,12,762,682,16.715882,254,252,4064.139648,3639.70166,3,4,125.085179,117.97782,7491.837632,176.952031,64,57,2,1,3,2,0
0.979277,10,8,2656,354,17.359746,254,252,19532.77734,2532.480469,2,1,108.808556,133.635578,7713.196192,194.130984,266,44,1,1,1,1,1
0.640628,60,14,68199,612,113.950689,254,252,837465.75,7105.527832,27,1,10.43222,47.135461,1199.824569,68.057,1137,44,2,1,1,2,1
0.00187,4,4,544,304,3743.315435,31,29,1745454.5,975401.0625,0,0,0.499,0.205,0.700742,0.286381,136,76,7,4,7,7,0
0.044391,52,42,37492,3380,2095.019318,31,29,6626749.0,594715.1875,18,8,0.88072,1.070854,66.932027,2.538827,721,80,1,2,6,1,0
0.262235,10,8,752,1530,64.827353,62,252,20653.23242,40848.85938,2,2,29.137222,34.503145,1634.59787,66.590375,75,191,1,1,1,1,1
7e-06,2,0,222,0,142857.1409,254,0,126857144.0,0.0,0,0,0.007,0.0,0.0,0.0,111,0,3,1,1,2,1
0.319354,26,28,4944,2976,165.960033,31,29,119090.4141,71895.14063,7,7,12.76156,11.810037,833.377077,22.299402,190,106,11,5,5,6,0
0.017378,16,18,1540,1644,1898.95264,31,29,664748.5,714926.875,4,4,1.1382,0.995706,69.177388,1.920498,96,91,7,4,3,3,0
0.775036,22,46,1190,41154,86.4476,62,252,11725.90723,415567.8125,6,21,36.906477,17.047956,1817.378278,1253.289325,54,895,1,1,1,1,1
9e-06,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,45,0,7,1,1,7,0
0.001089,2,2,146,178,2754.820869,31,29,536271.8125,653810.8125,0,0,0.009,0.007,0.0,0.0,73,89,1,4,2,1,0
0.101129,72,74,4238,63618,1433.812219,31,29,330666.75,4964668.5,7,30,1.440014,1.378548,82.422743,80.410149,59,860,4,3,4,14,0
0.00367,14,8,8928,424,5722.070836,31,29,18073024.0,808719.375,4,1,0.282308,0.423714,17.244122,1.02768,638,53,3,9,5,6,0
2.713431,10,8,564,354,6.265131,254,252,1497.734863,913.972046,2,1,295.901556,373.027156,22582.79582,613.809313,56,44,3,1,2,1,1
5e-06,2,0,504,0,200000.0051,254,0,403200000.0,0.0,0,0,0.005,0.0,0.0,0.0,252,0,1,1,1,2,1
0.574861,12,10,2510,4212,36.530571,254,252,32021.6543,52757.10156,3,3,51.124545,58.525444,2570.957557,3800.150116,209,421,1,1,1,2,1
0.642987,10,6,588,268,23.32862,254,252,6594.223633,2786.992432,2,1,67.785667,98.336797,3794.45288,145.048328,59,45,3,1,2,3,0
0.001032,2,2,130,162,2906.976908,31,29,503876.0,627907.0,0,0,0.008,0.007,0.0,0.0,65,81,3,1,4,1,0
0.004789,12,12,1064,2260,4802.672881,31,29,1630403.0,3461265.5,4,4,0.402455,0.4204,22.634412,0.43549,89,188,6,2,1,5,0
0.327745,52,42,37210,3380,283.757197,31,29,890814.5,80550.42969,18,8,6.419686,7.981,633.451682,21.156383,716,80,1,6,5,2,0
0.003938,8,10,1048,824,4316.911937,31,29,1862874.5,1507364.125,2,2,0.514143,0.378,33.103061,0.68674,131,82,2,4,5,3,0
2.557126,12,8,994,734,7.430216,254,252,2853.203125,2011.633301,3,2,232.466003,357.028,15833.65237,669.711188,83,92,2,1,2,1,1
1.469414,20,20,930,2916,26.541193,62,252,4812.802734,15086.28613,7,8,77.337576,75.202266,3824.35338,90.424234,47,146,1,1,1,1,1
1.379932,12,8,1062,762,13.768794,254,252,5646.654785,3866.857178,3,2,125.448358,178.916281,6295.986347,259.537297,89,95,1,1,1,1,1
0.85689,32,108,1472,122482,162.214516,62,252,13313.26074,1132915.5,7,52,27.641613,7.865813,1467.169938,764.796817,46,1134,1,1,1,1,1
0.067049,2,2,120,798,44.743399,62,252,7158.943848,47606.97656,0,0,0.009,0.01,0.0,0.0,60,399,2,2,2,2,1
0.491225,10,6,994,268,30.535905,254,252,14575.80566,3648.022705,2,1,54.580556,72.609203,2726.716855,119.096312,99,45,4,1,1,2,0
0.423687,10,8,694,354,40.123958,254,252,11801.16406,5853.377441,2,1,45.847444,56.975,3148.910327,113.800734,69,44,12,4,4,12,1
0.596805,10,8,810,354,28.485017,254,252,9772.036133,4155.461426,2,1,61.429889,75.645859,3795.039454,136.669437,81,44,1,1,1,1,1
0.02085,16,18,1540,1644,1582.733744,31,29,554052.75,595875.25,4,4,1.367,1.198118,84.5066,2.494021,96,91,7,12,9,12,0
0.053428,18,20,4320,2560,692.520754,31,29,610915.625,364153.625,7,7,3.123765,2.781579,358.279492,10.121446,240,128,11,4,8,7,0
0.576064,10,8,1178,354,29.51061,254,252,14734.47461,4305.077148,2,1,60.298333,75.584141,3974.755581,136.774812,118,44,1,1,1,1,1
0.058945,48,50,2958,32642,1645.601827,31,29,393180.0938,4341674.5,7,18,1.246723,1.204917,82.773207,81.3877,62,653,4,5,1,5,0
0.456477,18,6,13920,268,50.385892,254,252,230408.1094,3925.718262,6,1,25.984352,83.978,2132.438892,150.604047,773,45,7,1,4,1,1
2.099471,60,16,68195,698,35.723283,254,252,255527.2188,2495.866699,27,1,36.180397,133.317797,3442.457683,188.098641,1137,44,1,1,2,1,1
1e-06,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,57,0,27,23,23,27,1
0.108369,52,54,3182,39076,968.911771,31,29,230397.9844,2831289.5,7,20,2.117706,2.022057,122.711653,117.113059,61,724,5,2,9,8,0
1.1e-05,2,0,1460,0,90909.0902,254,0,530909088.0,0.0,0,0,0.011,0.0,0.0,0.0,730,0,16,8,3,16,1
1.488112,14,18,1684,10168,20.831766,31,29,8407.969727,51630.52344,3,5,114.376228,87.504824,9522.685846,8333.165439,120,565,3,4,1,3,0
0.001071,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.009,0.007,0.0,0.0,73,89,3,2,2,1,0
3e-06,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,57,0,13,13,13,13,1
1.518917,8,8,364,1572,9.875458,62,252,1680.144531,7247.269043,1,2,216.988147,202.018719,14644.58964,378.695656,46,197,1,2,4,1,1
0.661308,10,14,808,9288,34.779559,62,252,8806.789062,104338.6719,2,4,73.478667,42.701692,4381.266061,3762.704628,81,663,1,1,1,1,1
1.092599,10,8,906,2424,15.55923,62,252,5974.744629,15529.94238,2,2,121.388556,141.232,6471.413667,240.699906,91,303,1,1,1,1,1
1.187241,10,6,534,268,12.634335,254,252,3241.128174,1509.381836,2,1,126.275,211.483406,7038.630792,352.634906,53,45,2,1,1,2,1
0.209171,10,6,656,268,71.711663,254,252,22603.51563,8567.15332,2,1,21.655667,39.954801,1096.190438,63.002437,66,45,1,1,1,1,1
5.370043,4,0,180,0,0.558655,254,0,201.115723,0.0,3,0,1790.014375,0.0,2531.45825,0.0,45,0,19,14,13,21,0
0.038899,72,74,4238,63516,3727.602182,31,29,859662.1875,12886295.0,7,30,0.543493,0.530972,32.974603,32.661706,59,858,4,1,3,4,0
0.004743,4,4,568,320,1475.859153,31,29,718532.5625,404807.0938,0,0,1.228,1.068667,1.727464,1.501423,142,80,6,3,3,4,0
8e-06,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,52,0,8,7,4,15,1
0.001105,2,2,130,162,2714.932048,31,29,470588.2188,586425.3125,0,0,0.009,0.003,0.0,0.0,65,81,3,2,3,1,0
0.0,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,46,0,2,2,2,2,0
0.224214,14,6,8928,320,84.74047,31,29,295824.5313,9526.613281,4,1,17.247231,44.703801,1581.807392,67.460617,638,53,3,5,7,6,0
0.34895,10,6,950,268,42.986101,254,252,19601.66211,5135.40625,2,1,38.766222,61.095199,1942.843798,92.116461,95,45,1,1,1,1,1
0.001795,4,4,520,304,3899.721345,31,29,1738161.5,1016155.938,0,0,0.452,0.237,0.632153,0.329515,130,76,11,4,4,11,0
0.239948,106,114,9400,12298,912.697734,31,29,310467.25,406454.7188,26,31,2.372663,2.1764,168.905786,161.818455,89,108,1,7,4,2,0
0.230939,54,38,37808,3172,394.043447,31,29,1285465.0,107006.6094,19,8,4.208755,6.304417,428.238539,21.711143,700,83,1,4,5,1,0
7.883208,26,24,1346,1738,6.215744,62,252,1314.185791,1690.682373,7,9,315.32572,338.042188,25588.41444,831.125063,52,72,1,2,27,1,1
0.006558,22,24,1958,2308,6861.848009,31,29,2279963.25,2698383.5,6,6,0.296429,0.257217,19.011525,15.829092,89,96,8,5,1,3,0
1.690114,10,8,582,354,10.058493,254,252,2480.306152,1467.356567,2,1,187.686667,230.651422,15208.40236,414.185219,58,44,1,1,1,1,1
0.632723,10,8,564,354,26.867999,254,252,6423.032227,3919.566895,2,1,69.654556,89.24,5463.98428,138.409156,56,44,1,1,1,1,1
0.00688,22,26,2054,2582,6831.395579,31,29,2280232.75,2887209.5,6,6,0.344105,0.24844,17.495674,15.719208,93,99,6,3,2,3,0
1.421909,58,14,68101,612,49.932873,254,252,376547.3125,3201.330078,26,1,24.474333,104.572078,2579.900778,148.206531,1174,44,1,2,1,3,1
1.216292,206,388,11930,485110,487.547389,31,29,78093.08594,3182525.25,19,174,5.960681,3.140824,1882.727301,1366.055798,58,1250,12,2,3,13,0
0.027158,3,0,158,0,73.643127,254,0,31224.68555,0.0,0,0,0.009,0.0,0.0,0.0,53,0,1,14,1,1,0
1e-05,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,532,0,4,1,2,3,1
3.300806,40,24,30907,1840,19.086247,62,252,73036.70313,4275.319336,17,8,84.616899,141.669219,8225.937667,287.408875,773,77,1,1,21,1,1
1.168848,16,12,2154,642,23.099667,254,252,13825.57813,4031.31958,5,3,77.864197,101.513453,4185.062844,135.108188,135,54,5,1,1,4,0
0.043856,66,68,3926,57474,3032.652409,31,29,705399.5,10329989.0,7,27,0.680031,0.646791,40.154974,38.833967,59,845,4,3,4,2,0
0.001124,2,2,146,178,2669.039279,31,29,519572.9688,633452.0,0,0,0.008,0.007,0.0,0.0,73,89,2,2,3,4,0
1.252632,10,16,1474,11614,19.957976,62,252,8474.955078,69543.17188,2,5,139.164889,77.476933,7585.802339,0.0,147,726,1,1,2,1,1
0.814344,12,12,576,682,28.243593,254,252,5186.99707,6149.735352,3,4,74.031271,68.510273,5032.415109,117.588273,48,57,2,1,1,2,1
0.001021,2,2,130,162,2938.295862,31,29,509304.625,634671.875,0,0,0.008,0.008,0.0,0.0,65,81,4,3,3,4,0
0.32957,10,6,590,268,45.513852,254,252,12889.52246,5437.388184,2,1,34.354778,54.218602,1693.792957,79.533492,59,45,8,2,2,8,1
1.271687,10,8,632,354,13.368069,254,252,3579.49707,1950.165405,2,1,141.298556,165.913859,9215.097339,243.527094,63,44,7,1,2,3,0
0.127908,22,14,1470,1728,273.634161,31,29,87813.10938,100384.6484,5,4,6.090857,9.782923,568.745759,20.918629,67,123,10,2,3,4,0
0.000993,2,2,146,178,3021.148054,31,29,588116.8125,717019.125,0,0,0.009,0.002,0.0,0.0,73,89,2,2,1,2,0
0.919026,10,6,1308,268,16.321627,254,252,10254.33398,1949.890381,2,1,88.809222,153.711594,4679.620679,214.965313,131,45,3,1,1,3,1
0.021861,52,54,2934,3742,4803.07397,31,29,1053199.75,1344128.875,11,15,0.457979,0.402377,31.194088,0.723973,56,69,1,7,7,1,0
0.73324,60,14,68199,612,99.558124,254,252,731689.5,6208.062988,27,1,12.427797,51.925848,1260.545325,68.5205,1137,44,3,1,1,2,0
0.035043,30,42,2302,34406,2026.082174,31,29,508175.6563,7667608.0,5,15,1.196793,0.842512,67.801754,60.436807,77,819,6,7,8,11,0
0.018356,16,18,1540,1644,1797.777378,31,29,629331.0625,676835.9375,4,4,1.2036,1.052882,73.468102,2.073479,96,91,20,6,16,13,0
0.396299,10,6,1084,268,37.850209,254,252,19702.29492,4521.838379,2,1,42.862,74.765398,2844.161618,130.033555,108,45,1,1,1,1,1
1.174915,10,10,608,646,16.171383,254,252,3731.333984,3962.840088,2,3,130.546111,116.957109,7172.788576,165.859203,61,65,2,1,1,2,1
0.308018,10,6,930,268,48.698453,254,252,21738.99023,5817.841797,2,1,29.261556,49.816602,1481.28887,67.040867,93,45,1,1,2,2,1
2.183896,10,8,564,354,7.784253,254,252,1860.894409,1135.585205,2,1,242.655111,297.261563,14027.93501,534.11625,56,44,4,1,1,1,1
0.013367,16,18,1540,1644,2468.766358,31,29,864217.875,929453.125,4,4,0.8706,0.759529,60.148583,1.404392,96,91,10,10,8,10,0
0.455532,10,6,842,268,32.928531,254,252,13311.90723,3933.861816,2,1,43.206,78.252398,2248.399331,104.988539,84,45,1,1,2,1,1
8e-06,2,0,488,0,125000.0003,254,0,244000000.0,0.0,0,0,0.008,0.0,0.0,0.0,244,0,26,8,8,26,1
1.1e-05,2,0,1098,0,90909.0902,254,0,399272736.0,0.0,0,0,0.011,0.0,0.0,0.0,549,0,9,1,2,8,1
0.958823,10,6,2516,268,15.64418,254,252,18898.16992,1868.958008,2,1,106.522889,176.869406,6318.32085,295.718563,252,45,3,2,2,3,1
3.021932,10,10,458,456,6.287369,254,252,1093.340332,1088.045654,2,2,335.691333,322.298656,21069.86157,686.394437,46,46,1,1,1,1,1
1.195804,8,10,364,3754,14.216377,62,252,2134.128906,22605.71094,1,3,170.776853,116.219667,10429.66014,9267.464559,46,375,1,3,2,1,1
1.380381,14,14,870,764,19.559817,254,252,4682.765137,4114.806152,4,4,106.176618,99.994156,6207.352388,148.735625,62,55,1,1,1,1,0
0.001638,4,4,520,304,4273.504231,31,29,1904761.875,1113553.125,0,0,0.394,0.227333,0.551543,0.320084,130,76,6,3,2,6,0
0.005585,22,24,1920,4312,8057.296446,31,29,2625604.25,5920143.5,6,6,0.2619,0.219391,15.928977,12.707193,87,180,5,3,2,7,0
0.386149,8,12,364,8760,49.203806,62,252,6608.848145,166360.6563,1,4,55.164144,33.867183,3699.297243,3202.885402,46,730,1,2,2,1,1
3e-06,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,57,0,7,8,8,7,1
0.004453,4,4,568,312,1571.973898,31,29,765326.75,420390.7188,0,0,1.187333,0.980333,1.670659,1.377208,142,78,9,4,3,5,0
0.80792,14,14,784,764,33.419151,254,252,7208.634766,7030.399414,4,4,62.147692,58.775922,3666.02049,94.213992,56,55,4,2,2,4,0
0.819961,12,8,1008,726,23.171833,254,252,9015.0625,6205.172852,3,2,72.465817,103.06343,3695.87359,139.069141,84,91,2,1,1,2,1
0.02513,52,54,3182,39076,4178.272986,31,29,993553.5,12209471.0,7,20,0.47654,0.463528,25.806938,25.540487,61,724,14,4,4,2,0
0.004819,4,4,568,304,1452.583481,31,29,707200.625,378501.75,0,0,1.228333,1.093667,1.72935,1.541022,142,76,3,4,4,6,0
1.324484,10,8,534,354,12.835187,254,252,2905.282471,1872.427368,2,1,147.062778,172.466719,7997.912001,309.035406,53,44,5,1,2,3,1
9e-06,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,84,0,3,1,2,2,1
0.851004,10,8,564,354,19.976404,254,252,4775.535645,2914.204834,2,1,94.541,108.796,6453.496908,159.255094,56,44,8,1,3,1,1
0.001023,2,2,130,162,2932.551349,31,29,508308.9063,633431.0625,0,0,0.009,0.007,0.0,0.0,65,81,1,2,2,1,0
0.001062,2,2,146,178,2824.858614,31,29,549905.8125,670433.125,0,0,0.008,0.008,0.0,0.0,73,89,4,3,8,4,0
0.239313,24,26,4048,2872,204.752766,31,29,129704.6094,92330.96094,7,7,10.389739,9.55416,665.850046,17.692676,169,110,9,4,5,12,0
4e-06,2,0,1240,0,250000.0006,254,0,1240000000.0,0.0,0,0,0.004,0.0,0.0,0.0,620,0,13,2,2,13,1
2.300042,12,12,2006,890,9.999818,254,252,6396.405273,2838.209229,3,2,209.094724,196.724641,13483.89496,288.831125,167,74,1,1,1,1,1
1.140099,10,10,850,1374,16.665219,62,252,5367.95459,8679.947266,2,2,126.677667,120.883891,7975.314409,206.779625,85,137,2,3,12,4,0
0.039004,60,62,3614,50036,3102.245783,31,29,728950.875,10097220.0,7,24,0.678807,0.650339,47.109756,45.634845,60,807,5,2,6,10,0
13.430656,1012,172,1315503,8356,88.082069,62,252,782808.5,4948.678223,502,8,13.297679,77.757617,1605.69085,93.642023,1300,49,1,1,13,1,1
1.086963,10,10,846,1462,17.479895,62,252,5608.286133,9685.702148,2,2,120.773667,116.063781,7464.635898,239.862687,85,146,1,1,1,1,0
0.011805,2,2,76,120,254.129611,254,60,25751.80078,40660.73828,0,0,0.009,0.007,0.0,0.0,38,60,1,1,1,2,1
0.473949,10,8,536,354,35.868839,254,252,8152.776367,5232.630859,2,1,52.661,56.500715,3454.955811,112.290172,54,44,10,2,2,10,1
0.242355,12,8,1022,718,78.397391,254,252,30929.83398,20762.92969,3,2,20.949818,30.492857,1083.919371,43.580078,85,90,4,19,2,4,1
0.004632,4,4,568,312,1511.226291,31,29,735751.3125,404145.0938,0,0,1.245333,1.062,1.752683,1.492702,142,78,10,4,3,10,0
0.910895,14,10,774,556,25.249892,254,252,6314.668457,4400.067871,4,3,67.104844,92.869445,3436.464673,134.4795,55,56,2,1,1,2,0
0.879799,10,8,1972,354,19.322595,254,252,16140.04981,2818.825684,2,1,97.649,112.399859,4944.849429,215.174906,197,44,10,1,2,4,0
0.798919,16,10,2158,556,31.292283,254,252,20267.38672,5016.778809,5,3,53.206266,80.877109,2656.907415,110.956539,135,56,6,1,2,5,0
1.148931,14,18,1684,10168,26.981602,31,29,10890.12305,66872.59375,3,5,88.352075,67.552706,8832.202275,7733.561817,120,565,1,1,2,1,0
0.022102,52,54,2934,3742,4750.701253,31,29,1041715.688,1329472.375,11,15,0.444429,0.407642,31.086555,0.735256,56,69,2,8,6,1,0
0.02068,52,42,37210,3380,4497.098832,31,29,14117989.0,1276595.75,18,8,0.40678,0.491439,22.129089,0.891547,716,80,1,3,2,1,0
0.918312,10,8,564,354,18.512227,254,252,4425.51123,2700.607178,2,1,101.928889,122.494711,6388.575697,160.55525,56,44,1,1,1,1,1
0.473068,10,6,710,268,31.707915,254,252,10806.05762,3788.038818,2,1,50.288333,81.299,2548.5071,124.163844,71,45,13,1,4,5,0
6.576593,34,28,20248,3376,9.275319,254,252,23906.60352,3960.713379,15,11,199.290695,228.323672,13484.45965,310.449313,596,121,3,1,3,1,1
1.1e-05,2,0,1490,0,90909.0902,254,0,541818176.0,0.0,0,0,0.011,0.0,0.0,0.0,745,0,63,9,9,62,0
0.282333,10,8,836,1730,60.212589,62,252,21336.50781,42899.69922,2,2,31.370333,34.967285,1578.384333,55.474496,84,216,1,1,2,1,1
1.527773,72,28,69861,2080,64.800202,62,252,360739.4375,10504.17773,33,8,21.517929,53.932035,1675.57728,63.813105,970,74,1,1,1,1,1
0.078321,72,74,4238,63516,1851.355262,31,29,426960.8125,6400122.5,7,30,1.098169,1.064836,81.786269,78.360341,59,858,3,3,2,4,0
1.573518,12,12,578,682,14.616928,254,252,2694.598877,3182.677246,3,4,142.967813,133.887359,8368.016305,203.027422,48,57,2,1,1,2,1
0.32468,10,8,824,2382,52.359246,62,252,18282.61719,51373.66016,2,2,36.075556,41.719715,1804.275816,57.50491,82,298,1,1,1,1,1
0.929578,14,12,3326,678,26.893924,254,252,26584.10547,5352.966797,4,4,71.505998,80.22618,3681.709022,120.724945,238,57,5,1,1,3,0
0.37136,28,30,4264,3080,153.489873,31,29,88582.50781,64153.38281,7,7,13.742074,12.785725,713.06482,17.531629,152,103,10,3,2,15,0
0.00106,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0,0,0.009,0.006,0.0,0.0,73,89,3,6,2,2,0
0.386529,10,6,534,268,38.80692,254,252,9955.268555,4636.133301,2,1,42.947667,58.497,2063.761748,94.866039,53,45,7,3,4,3,0
6e-06,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,57,0,37,28,28,37,1
0.475356,10,8,1418,1534,35.76267,254,252,21491.25977,22602.00781,2,2,52.817333,60.06857,2746.977745,79.632984,142,192,1,1,17,2,1
0.016836,38,40,2438,19266,4573.532741,31,29,1128058.875,8926110.0,7,13,0.459139,0.428974,27.115086,26.631484,64,482,7,7,4,6,0
0.001126,2,2,146,178,2664.298498,31,29,518650.0938,632326.8125,0,0,0.008,0.002,0.0,0.0,73,89,1,2,1,3,0
1.328077,64,26,63972,1890,67.014189,62,252,379333.4375,10951.17285,29,8,21.080587,52.186719,1755.083966,63.508473,1000,73,1,1,1,1,1
0.056117,84,86,4862,75600,3011.56522,31,29,684997.4375,10652173.0,7,36,0.672434,0.654012,0.0,38.256322,58,879,3,6,4,9,0
1e-05,2,0,1104,0,100000.0025,254,0,441600000.0,0.0,0,0,0.01,0.0,0.0,0.0,552,0,3,1,2,1,1
0.510531,10,6,604,268,29.381173,254,252,8524.458008,3510.070801,2,1,53.722778,90.116203,2891.650221,118.96543,60,45,1,1,1,1,1
1.121685,10,16,830,9496,22.287897,62,252,5327.69873,63497.32422,2,5,124.631667,63.574935,7987.407349,4718.032955,83,594,4,3,3,1,1
9.165893,6,0,270,0,0.545501,254,0,196.380219,0.0,5,0,1833.178625,0.0,3113.935,0.0,45,0,35,21,21,35,0
2.141941,234,438,13454,548216,313.267255,31,29,50036.85938,2042876.0,21,197,9.191571,4.898512,3194.606297,2332.633941,57,1252,11,9,5,21,0
2e-06,2,0,192,0,500000.0013,254,0,384000000.0,0.0,0,0,0.002,0.0,0.0,0.0,96,0,1,1,3,1,1
0.175774,10,6,1076,268,85.336856,254,252,44102.08594,10194.91016,2,1,19.530444,32.6804,1008.351434,62.932887,108,45,1,1,1,1,1
2.517978,10,8,782,354,6.751449,254,252,2236.715332,984.917297,2,1,274.986889,345.472562,17626.25558,513.369187,78,44,1,1,1,1,1
